,ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,date
6821,6822,F,Ship,6,3,260,4,low,M,9,1131,1,2017-04-12
6822,6823,D,Ship,5,2,266,5,low,F,1,1504,1,2017-02-01
6823,6824,F,Road,2,1,164,5,low,M,4,1708,0,2017-01-15
6824,6825,A,Road,5,3,240,6,medium,F,3,1321,0,2017-09-01
6825,6826,B,Road,6,3,305,4,medium,F,9,1479,1,2017-04-01
6826,6827,C,Road,5,4,248,5,low,F,3,1471,1,2017-07-15
6827,6828,F,Road,7,3,279,4,medium,M,8,1060,0,2017-05-19
6828,6829,D,Road,5,4,244,6,low,F,10,1978,1,2017-10-04
6829,6830,F,Road,5,4,267,5,low,M,9,1017,0,2017-09-10
6830,6831,A,Road,7,1,275,4,medium,M,7,1754,0,2017-04-14
6831,6832,B,Road,5,1,168,2,low,F,10,4240,0,2017-03-15
6832,6833,C,Road,5,2,249,3,low,M,2,4696,0,2017-07-18
6833,6834,F,Road,3,2,220,3,medium,M,7,4555,1,2017-10-22
6834,6835,D,Road,4,4,189,2,low,M,5,4553,0,2017-02-05
6835,6836,F,Road,5,2,237,4,low,F,9,5922,0,2017-06-28
6836,6837,A,Road,4,3,247,3,high,F,1,5214,0,2017-10-25
6837,6838,B,Road,3,3,250,6,medium,M,9,5322,1,2017-12-15
6838,6839,C,Road,4,3,207,10,low,F,9,4179,0,2017-08-15
6839,6840,F,Road,4,5,201,10,low,F,7,5340,0,2017-01-13
6840,6841,D,Road,4,5,142,2,low,M,2,4472,0,2017-03-25
6841,6842,F,Road,3,4,207,2,low,M,6,5852,1,2017-11-23
6842,6843,A,Road,3,2,214,2,high,F,7,4938,0,2017-02-12
6843,6844,B,Road,4,5,134,10,medium,M,5,4244,0,2017-01-25
6844,6845,C,Road,3,3,178,8,medium,M,8,4774,1,2017-01-05
6845,6846,F,Flight,4,2,186,2,low,M,2,5604,1,2017-08-07
6846,6847,D,Flight,4,2,250,3,low,M,5,4488,1,2017-06-02
6847,6848,F,Flight,4,1,172,3,medium,F,10,5106,1,2017-08-02
6848,6849,A,Flight,3,5,265,10,low,M,6,4380,0,2017-09-13
6849,6850,B,Flight,3,1,158,7,medium,F,6,4166,0,2017-06-06
6850,6851,C,Flight,3,3,180,7,medium,F,4,5068,1,2017-04-12
6851,6852,F,Flight,4,1,173,3,high,M,1,5749,0,2017-08-04
6852,6853,D,Flight,3,4,153,10,medium,F,4,5456,1,2017-01-20
6853,6854,F,Flight,4,3,182,3,high,F,3,5624,0,2017-07-12
6854,6855,A,Flight,3,5,192,3,low,F,7,4056,1,2017-03-14
6855,6856,B,Flight,6,3,285,7,medium,M,7,5030,1,2017-08-28
6856,6857,C,Flight,3,5,151,6,low,M,8,4692,1,2017-08-09
6857,6858,F,Flight,3,5,242,2,low,M,1,5803,1,2017-08-11
6858,6859,D,Flight,3,1,237,3,medium,F,1,4476,1,2017-06-15
6859,6860,F,Flight,5,4,259,5,low,M,10,1177,0,2017-06-19
6860,6861,A,Flight,4,2,249,6,low,F,9,1673,1,2017-06-07
6861,6862,B,Flight,6,4,289,4,high,F,4,1822,0,2017-09-06
6862,6863,C,Flight,6,2,308,5,medium,M,4,1303,0,2017-11-08
6863,6864,F,Flight,6,3,297,4,medium,M,1,1080,0,2017-10-02
6864,6865,D,Flight,4,3,255,5,low,M,1,1192,0,2017-01-16
6865,6866,F,Flight,6,3,266,4,low,F,9,1876,0,2017-07-05
6866,6867,A,Flight,7,1,302,4,low,M,4,1647,0,2017-03-01
6867,6868,B,Ship,4,4,223,5,medium,M,1,1124,1,2017-08-05
6868,6869,C,Ship,6,4,261,4,low,F,5,1794,1,2017-05-07
6869,6870,F,Ship,4,2,273,5,low,F,4,1223,1,2017-06-18
6870,6871,D,Ship,6,3,260,4,low,F,10,1140,0,2017-11-25
6871,6872,F,Ship,5,2,266,5,low,F,10,1274,1,2017-08-13
6872,6873,A,Ship,2,3,164,5,low,M,7,1243,0,2017-07-30
6873,6874,B,Ship,5,2,240,6,medium,F,2,1852,1,2017-03-02
6874,6875,C,Ship,6,5,305,4,medium,F,9,1072,0,2017-11-14
6875,6876,F,Ship,5,2,248,5,low,M,4,1284,1,2017-03-24
6876,6877,D,Ship,7,2,279,4,medium,M,5,1210,0,2017-04-16
6877,6878,F,Ship,5,2,244,6,low,M,5,1702,1,2017-10-21
6878,6879,A,Ship,5,1,237,5,medium,F,2,1429,1,2017-01-23
6879,6880,B,Ship,4,2,251,6,medium,F,1,1154,1,2017-06-25
6880,6881,C,Ship,4,4,247,6,low,F,4,1044,0,2017-03-29
6881,6882,F,Ship,5,2,262,6,medium,F,4,1532,1,2017-05-22
6882,6883,D,Ship,5,3,223,5,medium,M,10,1170,1,2017-10-07
6883,6884,F,Ship,5,5,275,5,low,F,3,1145,0,2017-11-26
6884,6885,A,Ship,6,3,139,6,medium,F,8,1284,1,2017-01-28
6885,6886,B,Ship,4,3,245,6,low,F,3,1155,0,2017-01-03
6886,6887,C,Ship,6,3,278,4,high,F,3,1033,0,2017-11-06
6887,6888,F,Ship,5,3,243,5,low,M,2,1776,1,2017-01-09
6888,6889,D,Ship,7,3,309,4,low,F,1,1290,1,2017-12-03
6889,6890,F,Ship,6,2,279,4,low,M,1,1150,1,2017-04-18
6890,6891,A,Ship,6,3,247,4,medium,M,3,1903,0,2017-11-23
6891,6892,B,Ship,5,1,235,5,medium,F,6,1059,1,2017-10-24
6892,6893,C,Ship,5,5,268,5,medium,F,10,1906,0,2017-06-13
6893,6894,F,Ship,6,1,309,4,medium,M,9,1305,0,2017-07-15
6894,6895,D,Ship,6,5,308,4,low,M,2,1125,1,2017-02-21
6895,6896,F,Ship,5,5,237,5,high,F,2,1593,1,2017-06-14
6896,6897,A,Ship,6,2,291,4,low,M,9,1241,1,2017-03-10
6897,6898,B,Ship,4,2,264,5,medium,F,6,1736,1,2017-10-10
6898,6899,C,Ship,2,2,212,4,medium,F,3,1284,1,2017-04-10
6899,6900,F,Ship,4,5,196,4,low,M,10,1694,1,2017-01-09
6900,6901,D,Ship,5,5,260,5,low,F,6,1860,0,2017-09-24
6901,6902,F,Ship,6,5,266,4,low,F,6,1201,0,2017-05-24
6902,6903,A,Ship,5,2,254,5,high,M,6,1491,1,2017-09-07
6903,6904,B,Ship,5,2,249,5,low,F,8,1018,1,2017-12-02
6904,6905,C,Ship,6,5,279,4,medium,M,7,1300,0,2017-02-28
6905,6906,F,Ship,6,3,306,4,high,F,5,1261,1,2017-01-22
6906,6907,D,Ship,4,5,249,5,medium,M,3,1530,1,2017-09-19
6907,6908,F,Ship,6,4,297,4,low,F,9,1249,1,2017-01-02
6908,6909,A,Ship,6,1,273,4,low,M,6,1561,0,2017-09-28
6909,6910,B,Ship,6,4,299,4,low,F,9,1817,0,2017-07-28
6910,6911,C,Ship,5,5,240,5,medium,M,10,1574,1,2017-02-05
6911,6912,F,Ship,5,4,260,6,low,F,2,1765,0,2017-08-02
6912,6913,D,Ship,5,1,251,5,low,F,7,1924,1,2017-02-08
6913,6914,F,Ship,5,5,256,5,medium,M,2,1693,1,2017-09-11
6914,6915,A,Ship,5,2,226,5,medium,M,5,1659,0,2017-11-10
6915,6916,B,Ship,5,3,262,5,low,F,10,1197,1,2017-04-27
6916,6917,C,Ship,7,4,261,5,low,M,6,1334,0,2017-07-04
6917,6918,F,Ship,2,2,181,2,low,F,6,1324,1,2017-04-29
6918,6919,D,Ship,6,1,254,4,medium,F,6,1928,1,2017-07-28
6919,6920,F,Ship,6,1,288,4,medium,M,8,1806,1,2017-10-01
6920,6921,A,Ship,6,3,245,4,low,M,10,1798,0,2017-02-14
6921,6922,B,Ship,5,3,252,2,medium,M,9,1809,0,2017-12-08
6922,6923,C,Ship,4,1,293,3,low,M,8,1326,1,2017-03-18
6923,6924,F,Ship,5,3,253,4,low,M,9,1729,0,2017-07-19
6924,6925,D,Ship,6,1,245,4,low,F,10,1606,0,2017-03-26
6925,6926,F,Ship,6,4,247,4,medium,M,3,1946,0,2017-03-29
6926,6927,A,Ship,5,4,274,5,low,M,7,1371,1,2017-06-16
6927,6928,B,Ship,6,4,283,4,low,F,8,1480,0,2017-03-21
6928,6929,C,Ship,6,4,286,4,low,F,8,1690,1,2017-01-30
6929,6930,F,Ship,5,4,257,5,low,M,10,1695,1,2017-05-13
6930,6931,D,Ship,5,2,258,5,low,F,2,1232,1,2017-10-15
6931,6932,F,Ship,4,2,201,3,medium,F,6,5616,1,2017-11-30
6932,6933,A,Ship,3,1,231,3,low,M,1,5392,1,2017-01-09
6933,6934,B,Ship,4,5,161,2,high,F,5,5133,1,2017-12-14
6934,6935,C,Ship,5,1,250,3,low,M,8,5845,0,2017-06-06
6935,6936,F,Ship,4,2,169,6,low,F,6,4179,0,2017-12-10
6936,6937,D,Ship,4,4,191,2,low,M,1,4318,1,2017-03-23
6937,6938,F,Ship,4,2,271,3,medium,F,4,4186,1,2017-01-06
6938,6939,A,Ship,5,4,271,3,low,M,3,5218,1,2017-07-15
6939,6940,B,Ship,4,2,224,3,low,M,1,5821,0,2017-08-10
6940,6941,C,Ship,3,5,276,5,low,F,10,5302,1,2017-06-29
6941,6942,F,Ship,4,1,264,2,low,F,3,5258,0,2017-12-16
6942,6943,D,Ship,5,2,185,3,low,M,10,4354,0,2017-02-17
6943,6944,F,Ship,3,3,253,2,low,M,5,4112,1,2017-08-04
6944,6945,A,Ship,3,5,155,4,low,F,1,4432,1,2017-06-18
6945,6946,B,Ship,4,1,219,3,low,F,5,5632,0,2017-05-26
6946,6947,C,Ship,3,2,204,4,medium,M,7,4768,0,2017-10-20
6947,6948,F,Ship,4,1,196,4,low,F,3,5496,0,2017-06-25
6948,6949,D,Ship,3,4,205,5,low,F,4,4483,0,2017-02-21
6949,6950,F,Ship,3,4,187,3,low,F,9,4725,1,2017-10-09
6950,6951,A,Ship,3,1,221,2,medium,F,6,5267,0,2017-09-09
6951,6952,B,Ship,5,4,143,3,medium,F,1,5165,1,2017-04-25
6952,6953,C,Ship,5,3,135,3,high,M,4,5858,0,2017-07-23
6953,6954,F,Ship,3,1,207,2,low,F,7,5596,0,2017-11-18
6954,6955,D,Ship,3,2,245,2,low,F,7,4692,0,2017-05-20
6955,6956,F,Ship,5,2,257,3,low,F,2,4677,1,2017-04-01
6956,6957,A,Ship,3,1,186,3,high,F,1,5694,1,2017-01-17
6957,6958,B,Ship,5,2,246,3,low,M,2,4054,1,2017-12-12
6958,6959,C,Ship,3,4,255,2,low,M,2,4504,0,2017-09-03
6959,6960,F,Ship,5,3,206,3,low,F,1,4645,0,2017-07-14
6960,6961,D,Road,3,1,178,4,medium,M,9,4298,0,2017-10-15
6961,6962,F,Road,5,2,274,2,low,F,5,4154,0,2017-06-16
6962,6963,A,Road,3,1,269,4,low,F,7,5107,0,2017-03-27
6963,6964,B,Road,5,1,282,4,low,F,9,4766,0,2017-05-13
6964,6965,C,Road,2,4,108,5,high,M,5,4874,1,2017-01-21
6965,6966,F,Road,4,5,268,6,medium,F,7,4709,0,2017-04-15
6966,6967,D,Road,2,3,215,2,medium,F,3,5052,1,2017-02-24
6967,6968,F,Road,4,1,169,4,low,M,1,5323,0,2017-11-13
6968,6969,A,Road,3,4,165,3,low,F,4,4482,0,2017-05-31
6969,6970,B,Road,4,4,192,4,low,F,2,5856,1,2017-01-30
6970,6971,C,Road,4,3,206,2,low,M,9,5076,1,2017-10-13
6971,6972,F,Road,3,5,151,2,medium,M,8,4408,1,2017-08-01
6972,6973,D,Road,3,4,150,3,low,F,5,4950,0,2017-11-13
6973,6974,F,Road,4,3,250,3,low,M,10,4316,0,2017-10-23
6974,6975,A,Road,5,3,168,3,medium,F,2,5986,1,2017-06-27
6975,6976,B,Road,4,1,137,2,low,M,3,4657,0,2017-03-20
6976,6977,C,Road,6,5,148,4,low,M,1,5216,1,2017-03-08
6977,6978,F,Road,6,2,215,5,low,F,7,4057,0,2017-01-26
6978,6979,D,Road,4,2,269,2,medium,F,2,4013,1,2017-07-13
6979,6980,F,Road,3,5,139,3,low,F,1,4060,1,2017-07-07
6980,6981,A,Road,4,1,205,5,low,M,10,4944,0,2017-12-16
6981,6982,B,Road,5,4,212,2,low,F,9,4925,0,2017-05-01
6982,6983,C,Flight,3,3,136,2,medium,M,10,5749,0,2017-12-21
6983,6984,F,Flight,3,3,231,3,medium,F,4,4088,0,2017-07-27
6984,6985,D,Flight,4,4,215,2,low,F,7,5151,1,2017-03-02
6985,6986,F,Flight,4,4,179,3,medium,F,3,5624,0,2017-03-13
6986,6987,A,Flight,3,2,223,4,medium,M,3,5374,0,2017-02-12
6987,6988,B,Flight,3,5,210,3,low,M,6,5566,0,2017-01-16
6988,6989,C,Flight,4,5,133,3,high,F,8,5653,1,2017-04-25
6989,6990,F,Flight,3,1,187,2,low,F,8,4292,1,2017-10-20
6990,6991,D,Flight,4,1,256,2,medium,M,2,5630,0,2017-06-16
6991,6992,F,Flight,4,5,138,2,low,M,10,4788,0,2017-02-12
6992,6993,A,Flight,3,4,198,3,medium,M,7,4020,0,2017-10-23
6993,6994,B,Flight,5,5,256,3,medium,F,6,4145,1,2017-02-20
6994,6995,C,Flight,4,3,254,2,low,M,3,5546,0,2017-04-28
6995,6996,F,Flight,4,1,267,2,medium,M,9,5230,1,2017-01-11
6996,6997,D,Flight,3,2,286,6,high,F,5,5588,0,2017-07-04
6997,6998,F,Flight,3,2,215,4,low,F,3,4042,0,2017-07-22
6998,6999,A,Flight,5,5,222,3,medium,M,5,4949,0,2017-04-01
6999,7000,B,Flight,5,3,267,4,medium,F,1,4837,1,2017-01-01
7000,7001,C,Flight,5,5,235,5,low,F,4,5908,1,2017-12-06
7001,7002,F,Flight,4,1,181,2,low,M,2,4154,0,2017-10-09
7002,7003,D,Flight,4,1,173,4,low,F,5,5530,1,2017-03-10
7003,7004,F,Flight,3,5,208,3,low,M,1,4803,0,2017-05-23
7004,7005,A,Ship,4,3,221,2,low,F,6,4114,1,2017-05-29
7005,7006,B,Ship,3,5,141,2,medium,F,9,5000,0,2017-10-17
7006,7007,C,Ship,4,1,238,3,high,F,4,4910,0,2017-01-26
7007,7008,F,Ship,3,2,126,5,low,F,6,4372,1,2017-06-25
7008,7009,D,Ship,4,1,196,2,low,M,3,4752,0,2017-05-10
7009,7010,F,Ship,4,3,169,2,high,M,7,4032,1,2017-10-05
7010,7011,A,Ship,3,3,249,3,low,M,10,5184,0,2017-08-18
7011,7012,B,Ship,4,2,198,6,medium,M,5,4659,0,2017-11-14
7012,7013,C,Ship,4,3,197,3,low,M,2,4410,0,2017-01-20
7013,7014,F,Ship,3,5,251,4,medium,F,3,5215,1,2017-05-04
7014,7015,D,Ship,4,4,145,3,medium,M,8,5780,0,2017-09-23
7015,7016,F,Ship,4,1,249,3,low,M,4,5253,1,2017-05-28
7016,7017,A,Ship,6,1,103,4,low,M,2,5089,0,2017-05-21
7017,7018,B,Ship,2,5,264,5,medium,F,1,4426,0,2017-03-20
7018,7019,C,Ship,6,1,206,6,medium,F,8,4243,1,2017-02-07
7019,7020,F,Ship,4,4,139,3,medium,M,2,5135,0,2017-07-22
7020,7021,D,Ship,5,3,270,2,low,F,7,5248,1,2017-09-05
7021,7022,F,Ship,4,2,227,2,low,M,8,4878,1,2017-09-21
7022,7023,A,Ship,3,1,179,2,medium,F,10,4828,0,2017-04-08
7023,7024,B,Ship,3,3,273,3,medium,F,6,5269,1,2017-12-12
7024,7025,C,Ship,5,1,153,2,low,F,7,4944,1,2017-08-04
7025,7026,F,Ship,4,1,112,6,medium,M,9,5248,1,2017-08-21
7026,7027,D,Ship,6,3,114,4,high,F,10,5865,0,2017-12-14
7027,7028,F,Ship,4,4,214,2,high,F,1,4117,1,2017-05-09
7028,7029,A,Ship,3,4,196,4,low,F,4,5031,0,2017-01-16
7029,7030,B,Ship,5,1,159,2,medium,F,5,4382,0,2017-03-13
7030,7031,C,Ship,3,2,258,2,low,M,1,5862,0,2017-04-12
7031,7032,F,Ship,5,5,125,3,low,M,10,4997,0,2017-09-07
7032,7033,D,Ship,6,2,232,3,medium,F,7,5219,1,2017-08-04
7033,7034,F,Ship,4,3,196,2,high,M,10,5709,1,2017-06-30
7034,7035,A,Ship,4,2,257,3,low,M,3,5549,1,2017-05-06
7035,7036,B,Ship,2,1,219,4,low,M,6,5124,0,2017-10-31
7036,7037,C,Ship,4,2,223,3,medium,F,7,5977,0,2017-07-01
7037,7038,F,Ship,3,1,166,2,low,F,10,4137,0,2017-06-26
7038,7039,D,Ship,6,1,264,3,high,F,5,4435,1,2017-05-04
7039,7040,F,Ship,3,3,182,3,low,F,5,5914,0,2017-09-07
7040,7041,A,Ship,4,1,260,2,medium,F,2,4529,0,2017-01-11
7041,7042,B,Ship,4,1,268,3,low,M,8,5486,0,2017-11-06
7042,7043,C,Ship,6,4,272,4,low,F,4,4098,0,2017-09-11
7043,7044,F,Ship,4,5,135,3,low,F,3,4760,0,2017-06-28
7044,7045,D,Ship,3,2,164,2,medium,M,3,4442,1,2017-11-05
7045,7046,F,Ship,4,4,153,5,medium,M,9,5818,0,2017-03-05
7046,7047,A,Ship,3,4,175,3,low,M,8,4274,1,2017-11-02
7047,7048,B,Ship,3,1,231,3,medium,M,9,5148,1,2017-01-18
7048,7049,C,Ship,5,4,222,3,low,M,3,5555,0,2017-01-29
7049,7050,F,Ship,3,4,261,2,low,F,1,5844,0,2017-08-12
7050,7051,D,Ship,3,2,223,2,low,F,10,4604,0,2017-03-30
7051,7052,F,Ship,3,5,222,5,medium,M,2,4027,1,2017-11-02
7052,7053,A,Ship,4,5,240,3,low,F,9,5794,1,2017-08-27
7053,7054,B,Ship,4,5,137,2,high,F,6,5208,0,2017-06-15
7054,7055,C,Ship,4,2,181,3,medium,M,6,5964,0,2017-01-23
7055,7056,F,Ship,3,3,261,4,low,M,3,5722,1,2017-12-10
7056,7057,D,Ship,3,1,226,2,low,M,4,4804,0,2017-08-02
7057,7058,F,Ship,4,5,246,2,medium,F,3,5705,0,2017-10-03
7058,7059,A,Ship,3,4,226,2,medium,F,1,5460,0,2017-05-13
7059,7060,B,Ship,3,4,238,2,low,M,3,4723,0,2017-10-23
7060,7061,C,Ship,3,1,173,3,low,F,3,4453,1,2017-01-27
7061,7062,F,Ship,3,4,257,4,low,M,10,4415,0,2017-01-11
7062,7063,D,Ship,3,2,160,4,low,F,9,5112,1,2017-06-20
7063,7064,F,Ship,3,3,179,3,low,F,9,4459,1,2017-04-29
7064,7065,A,Ship,3,1,101,5,low,F,3,4807,0,2017-12-08
7065,7066,B,Ship,2,3,263,4,medium,M,9,5390,0,2017-07-04
7066,7067,C,Ship,3,1,210,3,medium,M,4,5683,0,2017-12-11
7067,7068,F,Ship,3,4,166,4,low,M,4,5107,0,2017-09-11
7068,7069,D,Ship,2,3,163,3,low,F,4,4862,0,2017-12-07
7069,7070,F,Ship,4,3,143,2,medium,M,1,4402,1,2017-02-04
7070,7071,A,Ship,4,3,248,6,medium,M,5,4212,0,2017-06-22
7071,7072,B,Ship,3,1,198,2,low,F,8,4940,0,2017-09-06
7072,7073,C,Ship,3,1,150,2,low,F,6,5355,0,2017-01-22
7073,7074,F,Ship,4,3,195,4,medium,F,1,5004,0,2017-05-06
7074,7075,D,Ship,4,4,213,3,low,F,1,4266,0,2017-08-06
7075,7076,F,Ship,4,3,245,4,medium,M,8,5982,1,2017-11-11
7076,7077,A,Ship,3,1,199,3,medium,F,8,5557,1,2017-03-01
7077,7078,B,Ship,4,1,192,4,high,M,5,4142,1,2017-05-16
7078,7079,C,Ship,6,3,247,6,medium,M,3,4582,0,2017-02-19
7079,7080,F,Ship,3,5,221,3,medium,M,7,4741,1,2017-04-26
7080,7081,D,Ship,3,1,200,4,medium,F,9,5193,0,2017-05-12
7081,7082,F,Ship,4,3,260,3,low,F,5,5540,0,2017-03-23
7082,7083,A,Ship,4,5,98,4,low,F,5,4643,0,2017-01-03
7083,7084,B,Ship,5,1,198,4,low,F,5,5719,0,2017-10-25
7084,7085,C,Ship,4,1,168,2,medium,F,1,5698,1,2017-06-20
7085,7086,F,Ship,6,1,260,3,medium,M,1,5134,0,2017-10-02
7086,7087,D,Ship,4,1,266,4,low,M,3,5773,1,2017-06-13
7087,7088,F,Ship,3,3,239,3,low,M,8,5366,1,2017-03-05
7088,7089,A,Ship,4,1,214,5,medium,M,9,5801,0,2017-04-17
7089,7090,B,Ship,3,3,203,3,medium,F,8,5929,0,2017-03-01
7090,7091,C,Ship,2,5,264,3,medium,F,3,4320,1,2017-01-28
7091,7092,F,Ship,4,3,169,6,medium,F,2,5607,0,2017-08-29
7092,7093,D,Ship,3,1,167,2,low,M,1,5749,0,2017-11-29
7093,7094,F,Ship,3,3,266,7,low,M,2,5671,1,2017-03-29
7094,7095,A,Ship,3,2,182,10,low,M,1,4303,0,2017-11-17
7095,7096,B,Ship,5,2,195,6,high,M,5,5339,1,2017-07-25
7096,7097,C,Ship,4,1,153,3,low,F,8,5198,0,2017-02-15
7097,7098,F,Road,5,1,238,3,high,M,2,5369,1,2017-07-17
7098,7099,D,Road,5,5,238,8,low,M,9,5186,0,2017-12-19
7099,7100,F,Road,3,4,180,7,high,M,4,5500,0,2017-12-21
7100,7101,A,Road,5,4,262,6,medium,F,1,1177,0,2017-06-04
7101,7102,B,Road,5,2,223,5,medium,M,5,1484,1,2017-07-25
7102,7103,C,Road,5,2,275,5,low,F,10,1924,0,2017-11-24
7103,7104,F,Road,6,2,139,6,medium,M,8,1691,1,2017-01-23
7104,7105,D,Road,4,1,245,6,low,F,7,1884,1,2017-09-02
7105,7106,F,Road,6,2,278,4,high,F,8,1967,0,2017-11-17
7106,7107,A,Road,5,4,243,5,low,F,5,1118,0,2017-04-02
7107,7108,B,Road,7,1,309,4,low,F,4,1151,0,2017-08-13
7108,7109,C,Road,6,2,279,4,low,F,5,1836,0,2017-08-14
7109,7110,F,Road,6,5,247,4,medium,M,7,1461,1,2017-06-13
7110,7111,D,Road,5,5,235,5,medium,F,10,1393,0,2017-05-18
7111,7112,F,Road,5,3,268,5,medium,F,10,1660,0,2017-01-30
7112,7113,A,Road,6,2,309,4,medium,M,10,1782,0,2017-09-13
7113,7114,B,Road,4,5,213,3,low,F,7,4490,0,2017-06-02
7114,7115,C,Road,4,4,245,4,medium,F,6,5051,0,2017-03-04
7115,7116,F,Road,3,1,199,3,medium,F,7,4377,1,2017-09-23
7116,7117,D,Road,4,3,192,4,high,F,1,5669,1,2017-11-07
7117,7118,F,Road,6,5,247,6,medium,M,3,4832,0,2017-06-26
7118,7119,A,Road,3,5,221,3,medium,F,8,4523,0,2017-02-24
7119,7120,B,Flight,3,4,200,4,medium,F,8,4944,0,2017-02-07
7120,7121,C,Flight,4,4,260,3,low,M,9,4224,0,2017-01-02
7121,7122,F,Flight,4,5,98,4,low,M,5,5188,0,2017-02-18
7122,7123,D,Flight,5,1,198,4,low,F,5,5025,1,2017-12-19
7123,7124,F,Flight,4,1,168,2,medium,F,8,5276,1,2017-09-24
7124,7125,A,Flight,6,4,260,3,medium,M,9,4730,1,2017-10-07
7125,7126,B,Flight,4,2,266,4,low,F,7,4639,0,2017-08-19
7126,7127,C,Flight,3,1,239,3,low,M,2,4425,0,2017-03-10
7127,7128,F,Flight,4,1,214,5,medium,F,6,4573,1,2017-10-28
7128,7129,D,Flight,3,3,203,3,medium,F,3,4196,0,2017-11-26
7129,7130,F,Flight,2,4,264,3,medium,F,6,4025,1,2017-08-08
7130,7131,A,Flight,4,3,169,6,medium,M,3,5957,1,2017-06-21
7131,7132,B,Flight,3,5,167,2,low,M,5,5042,1,2017-03-24
7132,7133,C,Flight,3,1,266,7,low,M,5,4102,1,2017-06-19
7133,7134,F,Flight,3,3,182,10,low,M,3,5555,0,2017-09-17
7134,7135,D,Flight,5,1,195,6,high,F,8,4944,1,2017-05-08
7135,7136,F,Flight,4,4,153,3,low,M,5,4624,0,2017-07-20
7136,7137,A,Flight,5,4,238,3,high,F,5,5907,1,2017-05-10
7137,7138,B,Flight,5,4,238,8,low,M,3,4046,0,2017-06-28
7138,7139,C,Flight,3,4,180,7,high,M,4,4408,0,2017-11-17
7139,7140,F,Flight,5,1,262,6,medium,M,1,1696,0,2017-04-16
7140,7141,D,Flight,5,5,223,5,medium,F,5,1678,0,2017-06-06
7141,7142,F,Ship,5,3,275,5,low,M,7,1349,0,2017-01-20
7142,7143,A,Ship,6,5,139,6,medium,F,10,1081,1,2017-10-18
7143,7144,B,Ship,4,4,245,6,low,F,6,1437,1,2017-06-04
7144,7145,C,Ship,6,5,278,4,high,F,6,1761,0,2017-07-20
7145,7146,F,Ship,5,4,243,5,low,F,2,1637,0,2017-10-09
7146,7147,D,Ship,7,4,309,4,low,M,7,1880,0,2017-07-09
7147,7148,F,Ship,6,4,279,4,low,M,9,1128,0,2017-07-01
7148,7149,A,Ship,6,2,247,4,medium,M,8,1941,0,2017-01-22
7149,7150,B,Ship,5,5,235,5,medium,M,9,1032,1,2017-07-31
7150,7151,C,Ship,5,5,274,5,low,M,7,1875,1,2017-04-15
7151,7152,F,Ship,6,5,283,4,low,M,3,1374,1,2017-09-30
7152,7153,D,Ship,6,5,286,4,low,M,9,1282,1,2017-10-06
7153,7154,F,Ship,5,1,257,5,low,M,9,1329,0,2017-09-30
7154,7155,A,Ship,5,4,223,5,low,M,2,1400,0,2017-10-16
7155,7156,B,Ship,4,5,239,5,low,F,7,1001,1,2017-02-12
7156,7157,C,Ship,4,5,246,6,low,M,1,1400,1,2017-10-13
7157,7158,F,Ship,7,2,295,4,low,F,10,1587,0,2017-09-30
7158,7159,D,Ship,6,1,305,4,low,M,5,1588,0,2017-04-15
7159,7160,F,Ship,3,4,177,4,medium,F,3,1148,0,2017-05-24
7160,7161,A,Ship,5,3,257,5,low,F,3,1262,1,2017-08-20
7161,7162,B,Ship,6,2,306,4,low,F,6,1123,0,2017-07-16
7162,7163,C,Ship,4,3,226,6,medium,M,6,1704,1,2017-01-05
7163,7164,F,Ship,4,5,228,5,low,M,9,1381,0,2017-05-29
7164,7165,D,Ship,5,4,225,5,low,M,7,1476,0,2017-03-18
7165,7166,F,Ship,7,5,289,4,low,F,5,1864,1,2017-06-08
7166,7167,A,Ship,5,4,261,5,low,M,2,1409,0,2017-12-17
7167,7168,B,Ship,5,3,255,5,medium,F,10,1886,0,2017-03-08
7168,7169,C,Ship,5,3,266,5,medium,F,2,1510,1,2017-07-19
7169,7170,F,Ship,6,3,290,4,low,M,5,1784,0,2017-01-03
7170,7171,D,Ship,4,5,235,5,low,M,6,1460,0,2017-08-13
7171,7172,F,Ship,6,4,250,4,low,M,3,1490,1,2017-10-06
7172,7173,A,Ship,5,3,245,5,low,F,3,1409,0,2017-02-24
7173,7174,B,Ship,6,4,286,4,medium,M,9,1096,1,2017-01-30
7174,7175,C,Ship,5,5,271,4,low,M,9,1989,0,2017-09-04
7175,7176,F,Ship,4,4,242,6,low,F,9,1192,1,2017-08-14
7176,7177,D,Ship,7,5,282,5,low,M,8,1091,1,2017-03-02
7177,7178,F,Ship,4,1,254,5,low,F,7,1003,0,2017-11-30
7178,7179,A,Ship,5,2,242,5,medium,F,1,1004,1,2017-06-03
7179,7180,B,Ship,5,5,263,4,low,F,9,1551,0,2017-11-21
7180,7181,C,Ship,7,5,278,4,low,F,5,1126,1,2017-06-29
7181,7182,F,Ship,6,5,255,4,low,M,3,1624,1,2017-02-11
7182,7183,D,Ship,4,4,184,3,low,M,4,1330,1,2017-06-03
7183,7184,F,Ship,6,4,257,4,medium,F,9,1108,1,2017-11-07
7184,7185,A,Ship,3,2,214,2,medium,M,3,1983,1,2017-04-02
