id,age,status,gender,diet,drinks,height,income,last_online,location,offspring,sign,smokes,speaks,age_group,messages_sent,profile_completion,account_age,preferred_age_range,subscription_type,self_rated_attractiveness
207367,32,single,f,,socially,66,-1,15/06/2012,"san mateo, california",has a kid,taurus,no,english,25-34,47,86,5,27-37,Free,8
325045,24,seeing someone,f,,socially,65,-1,29/06/2012,"benicia, california",,aquarius and it’s fun to think about,no,english,25-34,95,55,3,19-29,Free,10
408924,31,single,f,,,66,-1,27/06/2012,"san francisco, california",,leo and it’s fun to think about,no,"english (fluently), spanish (okay)",25-34,164,59,9,26-36,Premium,8
584315,24,seeing someone,f,mostly anything,socially,64,-1,30/06/2012,"san francisco, california",,sagittarius but it doesn’t matter,no,"english, french",25-34,457,76,7,19-29,Free,9
413804,24,single,f,mostly anything,,66,-1,24/06/2012,"berkeley, california",,,no,english,25-34,432,75,4,19-29,Free,9
905363,18,single,m,,rarely,66,-1,02/04/2012,"hayward, california",,virgo,sometimes,english,18-24,364,91,3,18-23,Free,8
194557,37,single,f,anything,,64,-1,30/06/2012,"san francisco, california",doesn't have kids,,,"english (fluently), japanese (fluently), french (poorly)",35-44,175,77,8,32-42,Free,2
851216,29,single,m,,,74,-1,29/06/2012,"san francisco, california",,,no,english,25-34,72,65,6,24-34,Free,5
243306,43,single,m,,rarely,70,-1,29/06/2012,"san francisco, california","doesn't have kids, but might want them",,no,english,35-44,471,99,4,38-48,Free,8
264460,42,single,f,,socially,66,-1,30/06/2012,"san francisco, california",wants kids,aquarius and it’s fun to think about,no,"english, portuguese (poorly), spanish (poorly)",35-44,355,77,9,37-47,Premium,8
126289,52,single,f,,socially,57,-1,28/06/2012,"san francisco, california",,leo but it doesn’t matter,no,english,45-54,28,52,1,47-57,Free,10
764056,27,single,m,,socially,67,-1,10/04/2012,"san francisco, california",,,no,english,25-34,443,50,5,22-32,Free,10
278895,27,single,m,,socially,71,20000,13/12/2011,"oakland, california",doesn't want kids,libra and it’s fun to think about,sometimes,"english (fluently), lisp (okay), spanish (okay), sanskrit (poorly), c++ (poorly)",25-34,156,52,3,22-32,Free,9
266051,43,single,m,anything,rarely,75,-1,30/06/2012,"san francisco, california",,sagittarius,no,english,35-44,313,79,2,38-48,Free,7
443942,37,single,m,mostly anything,often,74,-1,26/04/2012,"san francisco, california",,gemini but it doesn’t matter,no,english,35-44,303,68,5,32-42,Free,6
402435,26,single,m,anything,socially,74,-1,23/06/2012,"berkeley, california",,aries and it’s fun to think about,sometimes,"english (fluently), spanish (okay)",25-34,278,82,3,21-31,Premium,9
272083,42,single,m,mostly anything,socially,73,-1,28/06/2012,"san mateo, california",,aries and it’s fun to think about,no,"english (fluently), french (okay)",35-44,282,57,7,37-47,Free,9
457065,23,single,f,anything,socially,66,-1,30/06/2012,"san francisco, california",doesn't have kids,capricorn but it doesn’t matter,no,english (fluently),18-24,478,68,1,18-28,Premium,10
822605,25,single,f,strictly anything,socially,68,-1,29/06/2012,"san francisco, california","doesn't have kids, but wants them",sagittarius but it doesn’t matter,no,"english (fluently), spanish (okay)",25-34,490,85,5,20-30,Free,10
956214,51,single,f,,socially,60,-1,26/04/2012,"san mateo, california",,sagittarius but it doesn’t matter,no,"english (fluently), italian (okay)",45-54,6,97,7,46-56,Premium,8
642999,66,single,f,mostly anything,socially,63,-1,16/03/2012,"san francisco, california","has a kid, but doesn't want more",virgo and it’s fun to think about,yes,"english (okay), russian (fluently)",65+,304,86,6,61-65,Free,8
783107,37,single,f,mostly other,rarely,66,-1,01/11/2011,"berkeley, california",,capricorn and it’s fun to think about,no,"english (fluently), english, italian (poorly)",35-44,181,54,2,32-42,Free,8
460770,24,single,f,,socially,62,-1,30/06/2012,"san francisco, california",,,,english,25-34,108,83,5,19-29,Premium,10
636432,28,available,f,strictly other,socially,62,-1,30/06/2012,"san francisco, california",,scorpio and it’s fun to think about,no,english,25-34,323,87,3,23-33,Free,8
692748,44,single,f,,socially,64,-1,30/06/2012,"san francisco, california",,capricorn but it doesn’t matter,no,english (fluently),45-54,205,76,2,39-49,Free,8
320901,38,single,f,strictly anything,socially,70,30000,29/06/2012,"san francisco, california",doesn't want kids,leo and it’s fun to think about,no,english (fluently),35-44,233,88,8,33-43,Premium,8
610895,39,single,f,mostly vegetarian,rarely,63,-1,26/06/2012,"san francisco, california",doesn't have kids,virgo and it’s fun to think about,no,"english (fluently), spanish (poorly), hebrew (poorly)",35-44,425,96,2,34-44,Free,9
840950,38,seeing someone,m,,socially,67,-1,13/06/2012,"san francisco, california",,scorpio but it doesn’t matter,no,"english (fluently), spanish (poorly), japanese (poorly), latin (okay), ancient greek (poorly)",35-44,457,91,4,33-43,Premium,8
644934,25,single,m,strictly vegan,not at all,64,-1,28/06/2012,"oakland, california",,,no,"english (okay), greek (poorly), spanish (poorly)",25-34,186,91,8,20-30,Free,3
650156,37,single,f,,socially,62,-1,17/06/2012,"san francisco, california","doesn't have kids, but might want them",,no,"english, spanish, chinese",35-44,427,100,9,32-42,Premium,9
370064,36,single,m,,,76,-1,30/06/2012,"redwood city, california",,,,english,35-44,481,73,6,31-41,Free,2
439751,37,single,f,mostly anything,socially,66,-1,16/05/2012,"oakland, california",doesn't want kids,pisces and it’s fun to think about,no,english,35-44,409,97,5,32-42,Free,8
930737,41,single,m,strictly anything,socially,75,-1,29/06/2012,"san francisco, california",,,no,english (fluently),35-44,406,80,4,36-46,Free,9
896399,27,single,m,mostly anything,socially,65,-1,30/06/2012,"san pablo, california","doesn't have kids, but wants them",aquarius,no,"english (fluently), korean (okay), chinese (poorly), spanish (poorly), afrikaans (poorly)",25-34,328,71,1,22-32,Free,8
821915,27,seeing someone,f,,socially,64,-1,27/04/2012,"oakland, california",,virgo and it’s fun to think about,no,english,25-34,356,72,5,22-32,Free,8
348500,28,single,f,mostly anything,socially,63,-1,06/05/2012,"san mateo, california",,cancer but it doesn’t matter,no,english,25-34,7,90,4,23-33,Free,9
953866,32,single,m,mostly vegetarian,socially,71,-1,26/05/2012,"san francisco, california",doesn't have kids,sagittarius but it doesn’t matter,,"english, german (fluently)",25-34,52,73,6,27-37,Premium,10
442761,29,single,f,,socially,67,-1,30/06/2012,"san francisco, california",,scorpio,,english,25-34,397,89,6,24-34,Free,10
409700,29,single,f,,rarely,67,-1,23/06/2012,"san francisco, california",,,no,"english (fluently), japanese (okay), korean (poorly)",25-34,198,81,7,24-34,Free,8
772003,62,single,f,,socially,60,-1,12/06/2012,"berkeley, california",has kids,cancer and it’s fun to think about,no,"english (fluently), spanish (okay), french (poorly), danish (poorly)",55-64,390,100,4,57-65,Free,9
854298,47,single,f,,rarely,68,-1,27/06/2012,"el cerrito, california",has kids,cancer and it’s fun to think about,no,english,45-54,136,82,1,42-52,Free,7
228062,33,single,m,strictly anything,rarely,68,-1,27/06/2012,"san francisco, california",doesn't have kids,leo and it’s fun to think about,yes,english (poorly),25-34,258,77,3,28-38,Free,9
355301,35,available,f,,rarely,68,-1,29/06/2012,"san francisco, california",,sagittarius and it’s fun to think about,when drinking,"english (fluently), spanish (poorly), greek (poorly), arabic",35-44,333,66,9,30-40,Free,9
653896,33,single,f,strictly other,socially,63,-1,30/06/2012,"san francisco, california",doesn't have kids,libra and it’s fun to think about,,"english, japanese",25-34,400,75,5,28-38,Premium,10
492565,25,single,f,,often,64,-1,21/08/2011,"san francisco, california",,aquarius but it doesn’t matter,no,"english (fluently), spanish (okay)",25-34,497,67,3,20-30,Free,5
503243,20,single,f,,socially,61,-1,30/06/2012,"san francisco, california",doesn't have kids,leo and it’s fun to think about,no,"english (fluently), spanish (fluently)",18-24,171,64,8,18-25,Free,10
313971,55,single,f,mostly anything,not at all,63,-1,07/06/2012,"oakland, california",,pisces and it’s fun to think about,no,"english (fluently), italian (fluently), spanish (okay), french (okay)",55-64,85,87,1,50-60,Premium,10
330609,28,available,f,other,socially,69,-1,29/06/2012,"san francisco, california",doesn't have kids,libra and it’s fun to think about,no,english,25-34,45,71,4,23-33,Free,8
675758,26,single,m,,socially,70,-1,24/03/2012,"berkeley, california",,pisces and it’s fun to think about,,"english (fluently), german (okay)",25-34,345,98,3,21-31,Premium,9
568905,26,seeing someone,f,anything,often,67,-1,17/06/2012,"san francisco, california",,gemini and it’s fun to think about,when drinking,english,25-34,185,67,2,21-31,Free,5
957662,26,available,f,mostly vegetarian,socially,63,-1,30/06/2012,"oakland, california",,scorpio but it doesn’t matter,sometimes,"english (fluently), korean (okay)",25-34,155,70,2,21-31,Free,9
892191,34,single,m,other,rarely,67,-1,07/06/2012,"berkeley, california",,aries but it doesn’t matter,no,english,35-44,492,68,5,29-39,Free,8
334511,31,single,m,mostly anything,rarely,71,-1,25/06/2012,"oakland, california",,aquarius but it doesn’t matter,no,"english (fluently), sign language (okay)",25-34,397,51,7,26-36,Premium,7
208019,30,seeing someone,f,,often,70,30000,29/03/2012,"san francisco, california",,leo and it matters a lot,no,english (fluently),25-34,8,79,9,25-35,Premium,6
788135,24,single,m,mostly anything,socially,70,-1,30/06/2012,"san francisco, california",,pisces but it doesn’t matter,no,"english, chinese (fluently)",25-34,114,74,5,19-29,Premium,10
353736,25,single,m,,,75,-1,29/02/2012,"hercules, california",,virgo,no,english,25-34,153,75,2,20-30,Premium,6
112513,29,available,m,mostly anything,socially,72,-1,30/06/2012,"belmont, california",doesn't have kids,scorpio but it doesn’t matter,no,"english, spanish (okay)",25-34,129,88,4,24-34,Free,10
211794,26,single,m,,often,71,-1,16/05/2012,"san francisco, california",,,no,"english (fluently), french (okay), arabic (poorly)",25-34,330,66,4,21-31,Premium,5
806454,27,single,f,mostly anything,socially,67,-1,29/06/2012,"oakland, california",,aquarius and it’s fun to think about,no,english,25-34,80,96,6,22-32,Premium,9
609842,24,single,f,mostly anything,socially,65,-1,29/06/2012,"berkeley, california",,leo but it doesn’t matter,no,english,25-34,383,65,2,19-29,Premium,9
197251,24,single,m,strictly anything,socially,72,100000,24/06/2012,"san francisco, california",doesn't have kids,aries but it doesn’t matter,no,"english (fluently), spanish (poorly)",25-34,289,76,3,19-29,Free,10
742361,23,seeing someone,f,,socially,60,-1,04/04/2012,"oakland, california",,capricorn and it’s fun to think about,,"english (fluently), italian (okay), french (okay)",18-24,146,98,6,18-28,Free,8
128129,22,single,m,,,63,-1,30/06/2012,"pacifica, california",,taurus and it’s fun to think about,no,english,18-24,294,52,4,18-27,Premium,10
794925,37,single,f,,socially,67,-1,30/06/2012,"walnut creek, california",has kids,aries,when drinking,english,35-44,465,91,6,32-42,Premium,10
623560,19,single,m,,not at all,72,-1,20/02/2012,"san mateo, california",,capricorn,no,english,18-24,268,87,6,18-24,Free,8
794781,25,single,m,mostly anything,socially,67,-1,30/06/2012,"san leandro, california","doesn't have kids, but wants them",virgo but it doesn’t matter,no,english,25-34,132,78,3,20-30,Free,9
708345,32,single,m,mostly anything,socially,72,-1,28/06/2012,"san francisco, california","doesn't have kids, but might want them",leo and it’s fun to think about,no,"english (fluently), norwegian (okay)",25-34,49,51,7,27-37,Free,9
242899,30,single,m,,,70,20000,23/05/2012,"brisbane, california",,taurus,trying to quit,english,25-34,22,92,4,25-35,Premium,7
332292,26,single,m,mostly anything,socially,75,-1,30/06/2012,"san francisco, california",doesn't want kids,capricorn but it doesn’t matter,no,english,25-34,377,89,7,21-31,Free,10
684145,24,single,m,,socially,71,80000,29/06/2012,"san francisco, california",,gemini,no,english (fluently),25-34,375,63,9,19-29,Premium,8
588107,39,single,m,mostly anything,rarely,66,-1,08/05/2012,"millbrae, california",,,sometimes,"english (fluently), chinese (fluently)",35-44,87,61,3,34-44,Premium,9
387123,44,single,m,,socially,68,-1,29/06/2012,"san francisco, california",doesn't want kids,sagittarius and it’s fun to think about,yes,"english (fluently), russian (fluently)",45-54,412,73,9,39-49,Premium,10
233177,31,single,m,,often,75,-1,30/06/2012,"san francisco, california",,pisces and it’s fun to think about,sometimes,english,25-34,111,77,2,26-36,Free,5
983048,21,single,f,mostly anything,socially,66,-1,14/05/2012,"berkeley, california",,pisces,no,"english (fluently), french (okay), spanish (okay)",18-24,110,88,5,18-26,Free,10
849603,22,single,f,,often,68,-1,14/06/2012,"san francisco, california",,,no,english,18-24,71,67,4,18-27,Premium,5
118575,25,single,m,mostly anything,socially,71,-1,21/06/2012,"alameda, california",doesn't have kids,aquarius and it’s fun to think about,no,"english (fluently), spanish (poorly)",25-34,153,74,7,20-30,Premium,8
133992,25,single,f,,socially,70,-1,26/06/2012,"berkeley, california",,gemini and it’s fun to think about,when drinking,english,25-34,462,86,7,20-30,Premium,9
340603,22,single,f,mostly anything,socially,68,-1,27/06/2012,"san francisco, california",,sagittarius,yes,english,18-24,56,55,3,18-27,Free,10
229908,21,single,m,strictly other,socially,71,20000,19/05/2012,"daly city, california",doesn't have kids,gemini but it doesn’t matter,sometimes,"english (fluently), spanish (poorly)",18-24,256,94,4,18-26,Free,9
896579,20,single,m,mostly anything,rarely,68,40000,18/06/2012,"emeryville, california","doesn't have kids, but might want them",cancer but it doesn’t matter,no,"english (fluently), french (okay), spanish (poorly)",18-24,155,79,7,18-25,Free,8
781185,33,single,f,mostly anything,socially,68,-1,22/06/2012,"san francisco, california",doesn't want kids,gemini but it doesn’t matter,no,english (fluently),25-34,112,80,3,28-38,Premium,10
974779,29,single,f,,socially,67,-1,30/06/2012,"san francisco, california",,virgo,no,english,25-34,317,83,1,24-34,Premium,9
467886,31,single,f,,socially,67,-1,09/06/2012,"oakland, california",,taurus but it doesn’t matter,no,"english (fluently), french (okay)",25-34,46,68,2,26-36,Premium,9
351830,30,single,f,vegetarian,socially,71,-1,29/06/2012,"alameda, california","doesn't have kids, but wants them",aquarius and it’s fun to think about,no,"english, latin",25-34,237,77,5,25-35,Free,10
721857,34,single,m,,socially,69,-1,18/06/2012,"san francisco, california",,pisces,,english,35-44,333,57,5,29-39,Free,9
464993,27,single,f,,socially,67,-1,17/06/2012,"san francisco, california",,cancer,sometimes,english,25-34,105,60,8,22-32,Free,8
222435,61,single,f,,socially,60,-1,16/05/2012,"richmond, california",,taurus and it’s fun to think about,no,english,55-64,481,65,3,56-65,Premium,8
149521,25,single,m,anything,socially,71,20000,22/06/2012,"hayward, california","doesn't have kids, but might want them",leo and it’s fun to think about,sometimes,"english (fluently), spanish (okay)",25-34,186,75,9,20-30,Free,9
